Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Unit_Price,Discount,Gross_Sales,Discount_Amount,Net_Sales,Unit_Cost,Total_Cost,Profit,Payment_Method,Order_Status
ORD00035,2/8/2025,CUST0028,PROD021,6,36000,0.15,216000,32400,183600,21600,129600,54000,Bank Transfer,Pending
ORD00861,2/9/2025,CUST0278,PROD030,3,409300,0.1,1227900,122790,1105110,331400,994200,110910,Mobile Money,Completed
ORD00872,2/9/2025,CUST0218,PROD053,1,247900,0,0,0,0,177100,0,0,Mobile Money,Cancelled
ORD00414,2/9/2025,CUST0070,PROD009,8,9600,0.2,76800,15360,61440,6200,49600,11840,Bank Transfer,Completed
ORD00011,2/9/2025,CUST0183,PROD015,3,24400,0.1,73200,7320,65880,17600,52800,13080,Card,Pending
ORD00004,2/10/2025,CUST0269,PROD059,5,534000,0.2,2670000,534000,2136000,343000,1715000,421000,Card,Completed
ORD00760,2/10/2025,CUST0284,PROD001,10,536800,0.1,5368000,536800,4831200,344100,3441000,1390200,Bank Transfer,Completed
ORD00313,2/10/2025,CUST0232,PROD035,3,82200,0,246600,0,246600,54600,163800,82800,Bank Transfer,Completed
ORD01848,2/10/2025,CUST0278,PROD002,1,344400,0.15,344400,51660,292740,273600,273600,19140,Bank Transfer,Pending
ORD01181,2/10/2025,CUST0051,PROD012,5,9700,0.05,0,0,0,7500,0,0,Mobile Money,Cancelled
ORD00206,2/11/2025,CUST0018,PROD025,1,72800,0.25,72800,18200,54600,59600,59600,-5000,Bank Transfer,Completed
ORD01326,2/11/2025,CUST0164,PROD015,6,24400,0.15,146400,21960,124440,17600,105600,18840,Card,Pending
ORD00490,2/11/2025,CUST0241,PROD013,1,37000,0,37000,0,37000,27000,27000,10000,Card,Completed
ORD01009,2/11/2025,CUST0146,PROD020,10,27300,0.15,273000,40950,232050,18400,184000,48050,Bank Transfer,Pending
ORD02068,2/12/2025,CUST0104,PROD010,5,41400,0.2,207000,41400,165600,29700,148500,17100,Card,Pending
ORD01464,2/12/2025,CUST0292,PROD046,2,29300,0.15,58600,8790,49810,22200,44400,5410,Mobile Money,Pending
ORD02384,2/12/2025,CUST0231,PROD036,4,247600,0,990400,0,990400,191100,764400,226000,Card,Pending
ORD01803,2/14/2025,CUST0199,PROD036,5,247600,0.1,1238000,123800,1114200,191100,955500,158700,Card,Completed
ORD01979,2/15/2025,CUST0229,PROD040,4,273300,0.1,0,0,0,185400,0,0,Cash,Cancelled
ORD01324,2/15/2025,CUST0099,PROD039,6,481400,0.1,2888400,288840,2599560,392300,2353800,245760,Bank Transfer,Completed
ORD00968,2/15/2025,CUST0238,PROD019,1,197300,0.1,0,0,0,120800,0,0,Card,Cancelled
ORD01517,2/15/2025,CUST0251,PROD059,10,534000,0.15,5340000,801000,4539000,343000,3430000,1109000,Card,Completed
ORD02263,2/15/2025,CUST0276,PROD022,3,238700,0.05,716100,35805,680295,134700,404100,276195,Bank Transfer,Completed
ORD01555,2/15/2025,CUST0196,PROD008,6,284900,0.15,0,0,0,184900,0,0,Card,Cancelled
ORD02326,2/16/2025,CUST0200,PROD041,5,24800,0.15,0,0,0,16200,0,0,Mobile Money,Cancelled
ORD02029,2/16/2025,CUST0127,PROD012,4,9700,0.1,38800,3880,34920,7500,30000,4920,Mobile Money,Completed
ORD00328,2/16/2025,CUST0139,PROD024,5,148600,0.1,743000,74300,668700,96300,481500,187200,Card,Pending
ORD00492,2/17/2025,CUST0163,PROD044,8,11500,0,92000,0,92000,6400,51200,40800,Bank Transfer,Completed
ORD00272,2/17/2025,CUST0189,PROD004,4,560000,0.2,2240000,448000,1792000,348100,1392400,399600,Cash,Completed
ORD01259,2/17/2025,CUST0241,PROD034,3,427500,0.15,1282500,192375,1090125,282400,847200,242925,Card,Pending
ORD02215,2/17/2025,CUST0097,PROD017,1,3200,0.25,3200,800,2400,2300,2300,100,Mobile Money,Completed
ORD02041,2/17/2025,CUST0181,PROD033,10,36700,0.2,367000,73400,293600,21900,219000,74600,Card,Completed
ORD02241,2/17/2025,CUST0193,PROD048,7,414500,0.25,2901500,725375,2176125,303100,2121700,54425,Card,Completed
ORD02371,2/17/2025,CUST0178,PROD005,6,444900,0.15,2669400,400410,2268990,322200,1933200,335790,Cash,Completed
ORD02014,2/17/2025,CUST0182,PROD026,5,35000,0.05,175000,8750,166250,23500,117500,48750,Mobile Money,Completed
ORD02309,2/19/2025,CUST0109,PROD037,6,107900,0.2,647400,129480,517920,59400,356400,161520,Card,Pending
ORD00194,2/19/2025,CUST0040,PROD058,1,228300,0.15,0,0,0,139600,0,0,Mobile Money,Cancelled
ORD02245,2/19/2025,CUST0233,PROD009,1,9600,0,9600,0,9600,6200,6200,3400,Card,Pending
ORD01118,2/19/2025,CUST0045,PROD011,8,20000,0.05,160000,8000,152000,13400,107200,44800,Card,Completed
ORD00709,2/20/2025,CUST0290,PROD001,1,536800,0.1,536800,53680,483120,344100,344100,139020,Bank Transfer,Completed
ORD01179,2/20/2025,CUST0233,PROD014,1,249000,0.05,249000,12450,236550,141700,141700,94850,Bank Transfer,Pending
ORD01855,2/21/2025,CUST0051,PROD057,10,20100,0,0,0,0,11700,0,0,Card,Cancelled
ORD00369,2/21/2025,CUST0076,PROD048,6,414500,0.15,2487000,373050,2113950,303100,1818600,295350,Cash,Pending
ORD01053,2/22/2025,CUST0118,PROD054,10,37100,0.1,371000,37100,333900,25500,255000,78900,Card,Completed
ORD00010,2/22/2025,CUST0114,PROD053,4,247900,0.2,991600,198320,793280,177100,708400,84880,Bank Transfer,Pending
ORD00999,2/22/2025,CUST0189,PROD050,8,79700,0.25,637600,159400,478200,49400,395200,83000,Mobile Money,Completed
ORD02064,2/22/2025,CUST0144,PROD015,9,24400,0.1,219600,21960,197640,17600,158400,39240,Mobile Money,Completed
ORD01882,2/22/2025,CUST0119,PROD028,5,159200,0.15,796000,119400,676600,112500,562500,114100,Bank Transfer,Pending
ORD00108,2/23/2025,CUST0256,PROD055,6,175400,0.1,1052400,105240,947160,104000,624000,323160,Card,Completed
ORD00964,2/23/2025,CUST0035,PROD033,7,36700,0.1,256900,25690,231210,21900,153300,77910,Card,Completed
ORD02139,2/23/2025,CUST0132,PROD037,3,107900,0.1,323700,32370,291330,59400,178200,113130,Bank Transfer,Pending
ORD02052,2/23/2025,CUST0198,PROD010,8,41400,0.05,331200,16560,314640,29700,237600,77040,Bank Transfer,Completed
ORD01795,2/23/2025,CUST0157,PROD007,5,25700,0.05,0,0,0,16900,0,0,Bank Transfer,Cancelled
ORD01016,2/23/2025,CUST0260,PROD003,7,6900,0.25,0,0,0,5200,0,0,Card,Cancelled
ORD01657,2/24/2025,CUST0097,PROD016,3,6400,0.05,19200,960,18240,4000,12000,6240,Card,Completed
ORD01374,2/24/2025,CUST0030,PROD054,9,37100,0.2,333900,66780,267120,25500,229500,37620,Card,Completed
ORD00319,2/24/2025,CUST0273,PROD055,3,175400,0.15,526200,78930,447270,104000,312000,135270,Mobile Money,Pending
ORD01045,2/24/2025,CUST0101,PROD017,1,3200,0.2,3200,640,2560,2300,2300,260,Bank Transfer,Completed
ORD01755,2/24/2025,CUST0047,PROD019,3,197300,0,591900,0,591900,120800,362400,229500,Cash,Completed
ORD01481,2/24/2025,CUST0192,PROD039,10,481400,0.15,4814000,722100,4091900,392300,3923000,168900,Card,Pending
ORD00110,2/25/2025,CUST0179,PROD021,1,36000,0.1,0,0,0,21600,0,0,Bank Transfer,Cancelled
ORD00165,2/25/2025,CUST0278,PROD048,1,414500,0.15,0,0,0,303100,0,0,Card,Cancelled
ORD01577,2/25/2025,CUST0241,PROD035,3,82200,0.05,0,0,0,54600,0,0,Mobile Money,Cancelled
ORD00137,2/26/2025,CUST0052,PROD046,9,29300,0.05,263700,13185,250515,22200,199800,50715,Bank Transfer,Pending
ORD01845,2/26/2025,CUST0238,PROD008,7,284900,0.15,1994300,299145,1695155,184900,1294300,400855,Card,Pending
ORD00559,2/26/2025,CUST0004,PROD030,5,409300,0.1,0,0,0,331400,0,0,Card,Cancelled
ORD00851,2/27/2025,CUST0110,PROD005,2,444900,0.05,889800,44490,845310,322200,644400,200910,Bank Transfer,Completed
ORD00898,2/27/2025,CUST0275,PROD047,7,22800,0.15,159600,23940,135660,14000,98000,37660,Card,Completed
ORD00776,2/27/2025,CUST0162,PROD006,2,17200,0.15,34400,5160,29240,12200,24400,4840,Mobile Money,Completed
ORD02320,2/28/2025,CUST0082,PROD015,4,24400,0.1,0,0,0,17600,0,0,Bank Transfer,Cancelled
ORD01985,2/28/2025,CUST0254,PROD011,4,20000,0.15,80000,12000,68000,13400,53600,14400,Bank Transfer,Pending
ORD00542,2/28/2025,CUST0045,PROD039,5,481400,0,2407000,0,2407000,392300,1961500,445500,Card,Completed
ORD02207,2/28/2025,CUST0062,PROD016,4,6400,0.2,25600,5120,20480,4000,16000,4480,Cash,Completed
ORD00176,2/28/2025,CUST0145,PROD013,9,37000,0.2,333000,66600,266400,27000,243000,23400,Mobile Money,Completed
ORD00784,3/1/2025,CUST0226,PROD040,10,273300,0.1,2733000,273300,2459700,185400,1854000,605700,Card,Completed
ORD00525,3/1/2025,CUST0296,PROD013,8,37000,0,296000,0,296000,27000,216000,80000,Card,Completed
ORD02210,3/1/2025,CUST0171,PROD037,3,107900,0.2,323700,64740,258960,59400,178200,80760,Card,Completed
ORD00462,3/1/2025,CUST0101,PROD034,5,427500,0,2137500,0,2137500,282400,1412000,725500,Card,Completed
ORD01054,3/2/2025,CUST0155,PROD027,2,25700,0.2,51400,10280,41120,16400,32800,8320,Card,Completed
ORD00620,3/2/2025,CUST0214,PROD053,7,247900,0.15,1735300,260295,1475005,177100,1239700,235305,Cash,Completed
ORD01647,3/2/2025,CUST0097,PROD043,2,188900,0.25,377800,94450,283350,153600,307200,-23850,Card,Pending
ORD01909,3/3/2025,CUST0262,PROD055,6,175400,0.1,1052400,105240,947160,104000,624000,323160,Card,Completed
ORD01598,3/3/2025,CUST0278,PROD012,2,9700,0.1,0,0,0,7500,0,0,Cash,Cancelled
ORD01364,3/3/2025,CUST0214,PROD047,5,22800,0.1,114000,11400,102600,14000,70000,32600,Bank Transfer,Completed
ORD02329,3/4/2025,CUST0035,PROD046,5,29300,0.25,146500,36625,109875,22200,111000,-1125,Bank Transfer,Pending
ORD02390,3/4/2025,CUST0219,PROD022,8,238700,0.25,1909600,477400,1432200,134700,1077600,354600,Bank Transfer,Completed
ORD00024,3/4/2025,CUST0019,PROD003,10,6900,0,69000,0,69000,5200,52000,17000,Card,Completed
ORD01018,3/4/2025,CUST0039,PROD006,4,17200,0.15,68800,10320,58480,12200,48800,9680,Card,Completed
ORD01079,3/5/2025,CUST0093,PROD031,9,38500,0.15,0,0,0,27800,0,0,Bank Transfer,Cancelled
ORD00956,3/6/2025,CUST0279,PROD018,6,29300,0.05,175800,8790,167010,21500,129000,38010,Card,Completed
ORD00850,3/6/2025,CUST0083,PROD051,6,121500,0.15,729000,109350,619650,92700,556200,63450,Cash,Completed
ORD01390,3/6/2025,CUST0010,PROD032,2,439700,0,879400,0,879400,331400,662800,216600,Card,Completed
ORD01102,3/6/2025,CUST0271,PROD052,1,392100,0.15,392100,58815,333285,307200,307200,26085,Mobile Money,Completed
ORD00423,3/7/2025,CUST0192,PROD042,10,9300,0.15,93000,13950,79050,5400,54000,25050,Bank Transfer,Completed
ORD00901,3/7/2025,CUST0171,PROD040,7,273300,0.05,1913100,95655,1817445,185400,1297800,519645,Mobile Money,Completed
ORD00826,3/7/2025,CUST0243,PROD039,7,481400,0.2,3369800,673960,2695840,392300,2746100,-50260,Card,Completed
ORD02284,3/8/2025,CUST0152,PROD031,8,38500,0.15,308000,46200,261800,27800,222400,39400,Mobile Money,Completed
ORD01767,3/8/2025,CUST0154,PROD052,6,392100,0,2352600,0,2352600,307200,1843200,509400,Card,Completed
ORD01070,3/9/2025,CUST0210,PROD042,9,9300,0.15,83700,12555,71145,5400,48600,22545,Mobile Money,Completed
ORD01530,3/9/2025,CUST0032,PROD055,2,175400,0.25,350800,87700,263100,104000,208000,55100,Bank Transfer,Completed
ORD00690,3/9/2025,CUST0141,PROD059,10,534000,0.05,5340000,267000,5073000,343000,3430000,1643000,Bank Transfer,Pending
ORD00205,3/10/2025,CUST0048,PROD052,2,392100,0.2,784200,156840,627360,307200,614400,12960,Cash,Completed
ORD02336,3/10/2025,CUST0194,PROD020,10,27300,0,273000,0,273000,18400,184000,89000,Card,Completed
ORD00576,3/10/2025,CUST0297,PROD027,8,25700,0.2,205600,41120,164480,16400,131200,33280,Bank Transfer,Completed
ORD01136,3/10/2025,CUST0279,PROD056,9,58800,0.1,0,0,0,33300,0,0,Mobile Money,Cancelled
ORD00276,3/10/2025,CUST0210,PROD013,9,37000,0.1,333000,33300,299700,27000,243000,56700,Mobile Money,Completed
ORD01831,3/11/2025,CUST0254,PROD011,6,20000,0.1,120000,12000,108000,13400,80400,27600,Card,Pending
ORD00051,3/11/2025,CUST0055,PROD028,5,159200,0.1,796000,79600,716400,112500,562500,153900,Mobile Money,Completed
ORD00217,3/11/2025,CUST0039,PROD023,2,121900,0.1,0,0,0,79500,0,0,Card,Cancelled
ORD02088,3/11/2025,CUST0181,PROD038,2,109100,0.05,218200,10910,207290,68900,137800,69490,Bank Transfer,Completed
ORD00308,3/11/2025,CUST0072,PROD028,1,159200,0.1,159200,15920,143280,112500,112500,30780,Card,Completed
ORD00164,3/11/2025,CUST0166,PROD028,4,159200,0.15,636800,95520,541280,112500,450000,91280,Card,Pending
ORD00616,3/11/2025,CUST0266,PROD033,1,36700,0.05,0,0,0,21900,0,0,Card,Cancelled
ORD01301,3/12/2025,CUST0099,PROD023,1,121900,0.15,121900,18285,103615,79500,79500,24115,Card,Completed
ORD00370,3/12/2025,CUST0287,PROD046,1,29300,0.1,29300,2930,26370,22200,22200,4170,Bank Transfer,Completed
ORD02457,3/12/2025,CUST0091,PROD006,10,17200,0.05,172000,8600,163400,12200,122000,41400,Card,Completed
ORD00799,3/12/2025,CUST0101,PROD021,3,36000,0.15,108000,16200,91800,21600,64800,27000,Card,Completed
ORD01013,3/13/2025,CUST0251,PROD028,1,159200,0.1,159200,15920,143280,112500,112500,30780,Card,Completed
ORD01432,3/13/2025,CUST0230,PROD034,1,427500,0.1,427500,42750,384750,282400,282400,102350,Bank Transfer,Completed
ORD00853,3/13/2025,CUST0288,PROD019,4,197300,0.2,0,0,0,120800,0,0,Card,Cancelled
ORD01679,3/13/2025,CUST0061,PROD059,5,534000,0.05,2670000,133500,2536500,343000,1715000,821500,Card,Completed
ORD01562,3/13/2025,CUST0070,PROD055,10,175400,0.15,1754000,263100,1490900,104000,1040000,450900,Mobile Money,Completed
ORD02000,3/14/2025,CUST0042,PROD027,1,25700,0,25700,0,25700,16400,16400,9300,Cash,Completed
ORD01064,3/15/2025,CUST0180,PROD009,10,9600,0.15,0,0,0,6200,0,0,Card,Cancelled
ORD01041,3/15/2025,CUST0200,PROD031,2,38500,0.15,77000,11550,65450,27800,55600,9850,Mobile Money,Completed
ORD01542,3/16/2025,CUST0013,PROD060,4,341700,0.1,1366800,136680,1230120,223100,892400,337720,Bank Transfer,Completed
ORD01344,3/16/2025,CUST0223,PROD022,3,238700,0.1,716100,71610,644490,134700,404100,240390,Card,Completed
ORD00511,3/16/2025,CUST0063,PROD042,4,9300,0,37200,0,37200,5400,21600,15600,Bank Transfer,Completed
ORD00895,3/16/2025,CUST0167,PROD032,1,439700,0,439700,0,439700,331400,331400,108300,Mobile Money,Pending
ORD00225,3/17/2025,CUST0053,PROD048,4,414500,0,0,0,0,303100,0,0,Mobile Money,Cancelled
ORD02406,3/17/2025,CUST0262,PROD016,2,6400,0,12800,0,12800,4000,8000,4800,Card,Completed
ORD00741,3/17/2025,CUST0106,PROD010,6,41400,0.2,248400,49680,198720,29700,178200,20520,Mobile Money,Pending
ORD01202,3/18/2025,CUST0150,PROD051,2,121500,0,243000,0,243000,92700,185400,57600,Cash,Pending
ORD01821,3/18/2025,CUST0098,PROD013,2,37000,0.1,74000,7400,66600,27000,54000,12600,Cash,Completed
ORD02111,3/18/2025,CUST0009,PROD033,8,36700,0.15,293600,44040,249560,21900,175200,74360,Card,Completed
ORD01073,3/18/2025,CUST0095,PROD030,10,409300,0.1,4093000,409300,3683700,331400,3314000,369700,Bank Transfer,Pending
ORD02024,3/18/2025,CUST0108,PROD001,7,536800,0.1,3757600,375760,3381840,344100,2408700,973140,Card,Completed
ORD00761,3/18/2025,CUST0281,PROD053,10,247900,0.1,2479000,247900,2231100,177100,1771000,460100,Mobile Money,Completed
ORD01052,3/19/2025,CUST0012,PROD045,9,142000,0.1,1278000,127800,1150200,106400,957600,192600,Bank Transfer,Completed
ORD02180,3/19/2025,CUST0007,PROD049,10,4000,0,40000,0,40000,2300,23000,17000,Card,Completed
ORD00840,3/20/2025,CUST0261,PROD002,8,344400,0,2755200,0,2755200,273600,2188800,566400,Mobile Money,Completed
ORD00944,3/20/2025,CUST0269,PROD043,6,188900,0.1,0,0,0,153600,0,0,Card,Cancelled
ORD00541,3/20/2025,CUST0201,PROD011,5,20000,0.25,0,0,0,13400,0,0,Card,Cancelled
ORD02416,3/20/2025,CUST0022,PROD044,4,11500,0.1,46000,4600,41400,6400,25600,15800,Bank Transfer,Completed
ORD02133,3/20/2025,CUST0170,PROD049,7,4000,0.15,28000,4200,23800,2300,16100,7700,Card,Completed
ORD01313,3/21/2025,CUST0109,PROD018,1,29300,0.1,29300,2930,26370,21500,21500,4870,Card,Completed
ORD01619,3/21/2025,CUST0023,PROD038,1,109100,0,109100,0,109100,68900,68900,40200,Card,Completed
ORD01588,3/21/2025,CUST0098,PROD050,1,79700,0.15,79700,11955,67745,49400,49400,18345,Mobile Money,Completed
ORD00070,3/22/2025,CUST0059,PROD031,10,38500,0.15,385000,57750,327250,27800,278000,49250,Bank Transfer,Completed
ORD00608,3/22/2025,CUST0074,PROD005,1,444900,0.1,444900,44490,400410,322200,322200,78210,Bank Transfer,Pending
ORD01081,3/23/2025,CUST0172,PROD048,1,414500,0.05,414500,20725,393775,303100,303100,90675,Bank Transfer,Completed
ORD02044,3/24/2025,CUST0248,PROD041,4,24800,0.15,99200,14880,84320,16200,64800,19520,Card,Completed
ORD00001,3/24/2025,CUST0163,PROD042,6,9300,0.15,0,0,0,5400,0,0,Card,Cancelled
ORD02276,3/24/2025,CUST0036,PROD009,9,9600,0.15,86400,12960,73440,6200,55800,17640,Bank Transfer,Completed
ORD00344,3/24/2025,CUST0214,PROD018,5,29300,0.1,146500,14650,131850,21500,107500,24350,Mobile Money,Completed
ORD00195,3/24/2025,CUST0148,PROD046,9,29300,0.05,263700,13185,250515,22200,199800,50715,Cash,Completed
ORD00894,3/24/2025,CUST0073,PROD046,5,29300,0,146500,0,146500,22200,111000,35500,Mobile Money,Completed
ORD01282,3/25/2025,CUST0039,PROD048,7,414500,0.15,0,0,0,303100,0,0,Cash,Cancelled
ORD02233,3/25/2025,CUST0005,PROD004,8,560000,0.05,4480000,224000,4256000,348100,2784800,1471200,Card,Pending
ORD01637,3/25/2025,CUST0058,PROD012,3,9700,0,29100,0,29100,7500,22500,6600,Card,Completed
ORD00696,3/25/2025,CUST0070,PROD003,9,6900,0.25,62100,15525,46575,5200,46800,-225,Mobile Money,Completed
ORD01947,3/25/2025,CUST0120,PROD015,7,24400,0.15,170800,25620,145180,17600,123200,21980,Mobile Money,Completed
ORD00977,3/25/2025,CUST0064,PROD004,8,560000,0.15,0,0,0,348100,0,0,Card,Cancelled
ORD01918,3/26/2025,CUST0228,PROD054,8,37100,0,0,0,0,25500,0,0,Mobile Money,Cancelled
ORD02295,3/26/2025,CUST0279,PROD026,2,35000,0.05,70000,3500,66500,23500,47000,19500,Card,Completed
ORD01290,3/26/2025,CUST0015,PROD031,1,38500,0.15,38500,5775,32725,27800,27800,4925,Card,Completed
ORD01674,3/26/2025,CUST0287,PROD020,8,27300,0.1,0,0,0,18400,0,0,Mobile Money,Cancelled
ORD01025,3/26/2025,CUST0066,PROD045,9,142000,0.2,0,0,0,106400,0,0,Card,Cancelled
ORD01908,3/27/2025,CUST0081,PROD002,10,344400,0.1,3444000,344400,3099600,273600,2736000,363600,Bank Transfer,Completed
ORD01389,3/27/2025,CUST0155,PROD040,8,273300,0,2186400,0,2186400,185400,1483200,703200,Mobile Money,Completed
ORD01950,3/27/2025,CUST0070,PROD010,6,41400,0.15,0,0,0,29700,0,0,Card,Cancelled
ORD01879,3/27/2025,CUST0267,PROD006,8,17200,0.05,137600,6880,130720,12200,97600,33120,Card,Completed
ORD01365,3/27/2025,CUST0144,PROD002,2,344400,0.15,688800,103320,585480,273600,547200,38280,Card,Completed
ORD02030,3/27/2025,CUST0282,PROD038,5,109100,0.2,545500,109100,436400,68900,344500,91900,Bank Transfer,Pending
ORD00950,3/28/2025,CUST0260,PROD030,9,409300,0,3683700,0,3683700,331400,2982600,701100,Bank Transfer,Completed
ORD01893,3/28/2025,CUST0122,PROD041,2,24800,0.1,49600,4960,44640,16200,32400,12240,Bank Transfer,Pending
ORD01583,3/28/2025,CUST0286,PROD003,6,6900,0.05,41400,2070,39330,5200,31200,8130,Bank Transfer,Pending
ORD00641,3/29/2025,CUST0283,PROD027,2,25700,0.15,51400,7710,43690,16400,32800,10890,Card,Completed
ORD00732,3/29/2025,CUST0107,PROD048,1,414500,0.1,414500,41450,373050,303100,303100,69950,Bank Transfer,Pending
ORD00987,3/29/2025,CUST0230,PROD049,8,4000,0.1,0,0,0,2300,0,0,Card,Cancelled
ORD00869,3/30/2025,CUST0075,PROD054,8,37100,0.15,296800,44520,252280,25500,204000,48280,Cash,Completed
ORD00123,3/30/2025,CUST0119,PROD008,1,284900,0.05,284900,14245,270655,184900,184900,85755,Bank Transfer,Completed
ORD02171,3/30/2025,CUST0016,PROD056,1,58800,0.15,58800,8820,49980,33300,33300,16680,Card,Pending
ORD02484,3/30/2025,CUST0082,PROD028,2,159200,0.1,0,0,0,112500,0,0,Bank Transfer,Cancelled
ORD01408,3/30/2025,CUST0176,PROD025,4,72800,0,291200,0,291200,59600,238400,52800,Card,Pending
ORD01669,3/31/2025,CUST0169,PROD012,9,9700,0.1,87300,8730,78570,7500,67500,11070,Card,Completed
ORD01317,3/31/2025,CUST0008,PROD042,3,9300,0.25,27900,6975,20925,5400,16200,4725,Mobile Money,Completed
ORD01506,3/31/2025,CUST0105,PROD022,1,238700,0.05,238700,11935,226765,134700,134700,92065,Card,Completed
ORD01552,3/31/2025,CUST0182,PROD037,5,107900,0.1,0,0,0,59400,0,0,Mobile Money,Cancelled
ORD00941,3/31/2025,CUST0046,PROD017,2,3200,0.05,6400,320,6080,2300,4600,1480,Bank Transfer,Pending
ORD00089,4/1/2025,CUST0075,PROD026,6,35000,0.1,210000,21000,189000,23500,141000,48000,Mobile Money,Completed
ORD01500,4/1/2025,CUST0132,PROD043,6,188900,0.05,1133400,56670,1076730,153600,921600,155130,Bank Transfer,Completed
ORD00698,4/1/2025,CUST0239,PROD039,3,481400,0.15,1444200,216630,1227570,392300,1176900,50670,Card,Completed
ORD02217,4/1/2025,CUST0043,PROD022,5,238700,0.1,1193500,119350,1074150,134700,673500,400650,Bank Transfer,Completed
ORD01904,4/2/2025,CUST0197,PROD053,9,247900,0.1,2231100,223110,2007990,177100,1593900,414090,Bank Transfer,Completed
ORD01573,4/3/2025,CUST0128,PROD028,2,159200,0,318400,0,318400,112500,225000,93400,Bank Transfer,Pending
ORD01418,4/3/2025,CUST0059,PROD048,6,414500,0.2,2487000,497400,1989600,303100,1818600,171000,Card,Pending
ORD00750,4/4/2025,CUST0195,PROD031,8,38500,0.1,308000,30800,277200,27800,222400,54800,Bank Transfer,Pending
ORD00316,4/5/2025,CUST0139,PROD054,5,37100,0,0,0,0,25500,0,0,Mobile Money,Cancelled
ORD01550,4/5/2025,CUST0079,PROD042,2,9300,0,18600,0,18600,5400,10800,7800,Mobile Money,Completed
ORD01738,4/6/2025,CUST0203,PROD010,7,41400,0.05,289800,14490,275310,29700,207900,67410,Bank Transfer,Completed
ORD00028,4/6/2025,CUST0153,PROD011,2,20000,0.05,40000,2000,38000,13400,26800,11200,Cash,Completed
ORD00312,4/7/2025,CUST0107,PROD056,9,58800,0.05,529200,26460,502740,33300,299700,203040,Card,Completed
ORD00241,4/7/2025,CUST0256,PROD011,6,20000,0.05,120000,6000,114000,13400,80400,33600,Mobile Money,Completed
ORD00088,4/7/2025,CUST0026,PROD045,3,142000,0.1,0,0,0,106400,0,0,Card,Cancelled
ORD00307,4/7/2025,CUST0237,PROD032,3,439700,0.1,1319100,131910,1187190,331400,994200,192990,Mobile Money,Completed
ORD01924,4/8/2025,CUST0253,PROD039,4,481400,0.15,1925600,288840,1636760,392300,1569200,67560,Card,Completed
ORD01186,4/9/2025,CUST0220,PROD002,10,344400,0.05,3444000,172200,3271800,273600,2736000,535800,Card,Pending
ORD02212,4/9/2025,CUST0147,PROD019,7,197300,0.1,1381100,138110,1242990,120800,845600,397390,Bank Transfer,Completed
ORD00801,4/9/2025,CUST0125,PROD005,6,444900,0.15,2669400,400410,2268990,322200,1933200,335790,Bank Transfer,Pending
ORD01471,4/9/2025,CUST0256,PROD011,2,20000,0.1,40000,4000,36000,13400,26800,9200,Card,Completed
ORD00149,4/9/2025,CUST0093,PROD054,3,37100,0.05,111300,5565,105735,25500,76500,29235,Bank Transfer,Pending
ORD01334,4/10/2025,CUST0246,PROD028,7,159200,0.2,0,0,0,112500,0,0,Mobile Money,Cancelled
ORD00304,4/10/2025,CUST0288,PROD050,9,79700,0.1,0,0,0,49400,0,0,Cash,Cancelled
ORD00007,4/10/2025,CUST0291,PROD023,9,121900,0.15,1097100,164565,932535,79500,715500,217035,Card,Completed
ORD00039,4/10/2025,CUST0149,PROD046,3,29300,0.1,87900,8790,79110,22200,66600,12510,Card,Completed
ORD00078,4/11/2025,CUST0166,PROD047,8,22800,0.25,0,0,0,14000,0,0,Mobile Money,Cancelled
ORD00192,4/11/2025,CUST0013,PROD041,1,24800,0.05,24800,1240,23560,16200,16200,7360,Mobile Money,Pending
ORD00891,4/11/2025,CUST0212,PROD042,3,9300,0,27900,0,27900,5400,16200,11700,Bank Transfer,Pending
ORD00081,4/11/2025,CUST0184,PROD049,8,4000,0.1,32000,3200,28800,2300,18400,10400,Bank Transfer,Completed
ORD01984,4/12/2025,CUST0110,PROD020,1,27300,0.1,27300,2730,24570,18400,18400,6170,Bank Transfer,Completed
ORD00640,4/12/2025,CUST0130,PROD018,4,29300,0.1,117200,11720,105480,21500,86000,19480,Card,Completed
ORD00386,4/13/2025,CUST0113,PROD037,6,107900,0,647400,0,647400,59400,356400,291000,Mobile Money,Completed
ORD00833,4/13/2025,CUST0046,PROD021,1,36000,0.15,0,0,0,21600,0,0,Bank Transfer,Cancelled
ORD02413,4/14/2025,CUST0180,PROD013,9,37000,0.05,0,0,0,27000,0,0,Mobile Money,Cancelled
ORD02214,4/15/2025,CUST0141,PROD037,3,107900,0.15,323700,48555,275145,59400,178200,96945,Card,Pending
ORD01377,4/15/2025,CUST0232,PROD047,9,22800,0.2,205200,41040,164160,14000,126000,38160,Card,Pending
ORD01521,4/15/2025,CUST0001,PROD048,5,414500,0.05,2072500,103625,1968875,303100,1515500,453375,Bank Transfer,Pending
ORD01333,4/15/2025,CUST0130,PROD019,4,197300,0.1,789200,78920,710280,120800,483200,227080,Mobile Money,Completed
ORD01768,4/15/2025,CUST0154,PROD048,6,414500,0.1,2487000,248700,2238300,303100,1818600,419700,Card,Completed
ORD00136,4/15/2025,CUST0216,PROD058,1,228300,0.25,228300,57075,171225,139600,139600,31625,Cash,Completed
